dataset,subject,domain,response_number,response,response_onset_time,IRT,participant_designated_switch
HJT,296,animals,6,muskrat,52,49.88235294,0
HJT,296,animals,6,ferret,57,55.35294118,0
HJT,296,animals,6,monkey,64,62.35294118,0
HJT,296,animals,6,gorilla,66,64.11764706,0
HJT,296,animals,6,squirrel,75,72.88235294,0
HJT,296,animals,6,chipmunk,80,77.88235294,0
HJT,296,animals,6,mouse,83,81.82352941,0
HJT,296,animals,6,mouse,85,83.58823529,0
HJT,296,animals,6,rat,86,84.82352941,0
HJT,296,animals,6,guineapig,91,88.17647059,0
HJT,296,animals,6,pig,94,92.58823529,0
HJT,296,animals,6,horse,95,93.35294118,0
HJT,296,animals,6,donkey,99,97.11764706,0
HJT,296,animals,6,hippopotamus,105,103.3529412,0
HJT,296,animals,6,coyote,121,119.1176471,0
HJT,296,animals,6,deer,124,122.5882353,0
HJT,296,animals,6,giraffe,149,147.1176471,0
HJT,296,animals,6,mammal,189,187.3529412,0
HJT,297,animals,7,dog,1,-0.117647059,0
HJT,297,animals,7,cat,3,1.882352941,0
HJT,297,animals,7,fish,4,2.602941176,0
HJT,297,animals,7,monkey,7,5.044117647,0
HJT,297,animals,7,cow,8,6.882352941,0
HJT,297,animals,7,hippopotamus,10,8.323529412,0
HJT,297,animals,7,pig,12,10.60294118,0
HJT,297,animals,7,hog,14,12.60294118,0
HJT,297,animals,7,squirrel,21,18.48529412,0
HJT,297,animals,7,squirrel,25,20.52941176,0
HJT,297,animals,7,dolphin,33,30.76470588,0
HJT,297,animals,7,sand_dollar,34,30.64705882,0
HJT,297,animals,7,snake,37,35.04411765,0
HJT,297,animals,7,snail,38,36.04411765,0
HJT,297,animals,7,slug,39,37.32352941,0
HJT,297,animals,7,raccoon,42,39.20588235,0
HJT,297,animals,7,chipmunk,44,41.20588235,0
HJT,297,animals,7,skunk,46,44.04411765,0
HJT,297,animals,7,kangaroo,49,46.20588235,0
HJT,297,animals,7,koala,56,52.64705882,0
HJT,297,animals,7,ferret,64,62.04411765,0
HJT,297,animals,7,tiger,72,70.32352941,0
HJT,297,animals,7,lion,74,72.32352941,0
HJT,297,animals,7,bear,76,74.32352941,0
HJT,297,animals,7,cheetah,80,77.76470588,0
HJT,297,animals,7,polar_bear,84,80.92647059,0
HJT,297,animals,7,brown_bear,88,84.92647059,0
HJT,297,animals,7,jackrabbit,114,110.6470588,0
HJT,297,animals,7,rabbit,116,113.7647059,0
HJT,297,animals,7,bunny,117,115.3235294,0
HJT,297,animals,7,penguin,121,118.7647059,0
HJT,297,animals,7,iguana,125,123.0441176,0
HJT,297,animals,7,lizard,126,124.0441176,0
HJT,297,animals,7,mosquito,128,125.2058824,0
HJT,297,animals,7,bee,130,128.8823529,0
HJT,297,animals,7,wasp,134,130.0882353,0
HJT,297,animals,7,ant,137,135.8823529,0
HJT,297,animals,7,rattlesnake,144,140.3676471,0
HJT,297,animals,7,ostrich,146,143.7647059,0
HJT,297,animals,7,lemur,152,150.3235294,0
HJT,297,animals,7,emu,158,156.8823529,0
HJT,297,animals,7,shark,161,159.3235294,0
HJT,297,animals,7,clownfish,163,160.2058824,0
HJT,297,animals,7,catfish,166,163.7647059,0
HJT,297,animals,7,tarantula,170,167.2058824,0
HJT,297,animals,7,spider,172,170.0441176,0
HJT,297,animals,7,turtle,178,176.0441176,0
HJT,297,animals,7,parakeet,180,177.4852941,0
HJT,298,animals,3,dog,4,0.588235294,0
HJT,298,animals,3,turtle,9,6.014705882,0
HJT,298,animals,3,lizard,11,8.014705882,0
HJT,298,animals,3,fish,14,11.86764706,0
HJT,298,animals,3,lion,17,14.86764706,0
HJT,298,animals,3,giraffe,22,19.01470588,0
HJT,298,animals,3,zebra,25,22.44117647,0
HJT,298,animals,3,elephant,28,24.16176471,0
HJT,298,animals,3,whale,32,29.44117647,0
HJT,298,animals,3,fly,35,33.29411765,0
HJT,298,animals,3,bee,38,36.29411765,0
HJT,298,animals,3,worm,42,39.44117647,0
HJT,298,animals,3,snake,46,43.44117647,0
HJT,298,animals,3,kangaroo,52,48.16176471,0
HJT,298,animals,3,bear,54,51.86764706,0
HJT,298,animals,3,tiger,56,53.44117647,0
HJT,298,animals,3,leopard,59,55.58823529,0
HJT,298,animals,3,hawk,68,65.86764706,0
HJT,298,animals,3,blue_jay,70,66.16176471,0
HJT,298,animals,3,robin,74,71.44117647,0
HJT,298,animals,3,crocodile,90,85.73529412,0
HJT,298,animals,3,monkey,99,96.01470588,0
HJT,298,animals,3,gorilla,102,98.58823529,0
HJT,298,animals,3,koala,121,118.0147059,0
HJT,298,animals,3,panther,130,126.5882353,0
HJT,298,animals,3,cougar,136,133.0147059,0
HJT,298,animals,3,dolphin,146,142.5882353,0
HJT,298,animals,3,horse,156,153.4411765,0
HJT,298,animals,3,donkey,157,154.0147059,0
HJT,298,animals,3,pig,161,159.2941176,0
HJT,298,animals,3,sheep,165,162.4411765,0
HJT,298,animals,3,chicken,170,166.5882353,0
HJT,298,animals,3,frog,187,184.8676471,0
HJT,379,animals,5,dog,3,1.647058824,0
HJT,379,animals,5,cat,5,3.647058824,0
HJT,379,animals,5,tiger,6,3.970588235,0
HJT,379,animals,5,lion,8,6.308823529,0
HJT,379,animals,5,wolf,11,9.308823529,0
HJT,379,animals,5,bear,12,10.30882353,0
HJT,379,animals,5,turtle,15,12.63235294,0
HJT,379,animals,5,monkey,19,16.63235294,0
HJT,379,animals,5,giraffe,30,27.29411765,0
HJT,379,animals,5,hippopotamus,33,30.97058824,0
HJT,379,animals,5,panda,38,34.27941176,0
HJT,379,animals,5,great_white_shark,43,36.91176471,0
HJT,379,animals,5,polar_bear,45,41.27941176,0
HJT,379,animals,5,elephant,49,45.95588235,0
HJT,379,animals,5,platypus,53,45.89705882,0
HJT,379,animals,5,bunny,63,58.60294118,0
HJT,379,animals,5,snake,70,67.97058824,0
HJT,379,animals,5,stingray,75,71.61764706,0
HJT,379,animals,5,jellyfish,79,75.27941176,0
HJT,379,animals,5,cheetah,85,82.29411765,0
HJT,379,animals,5,leopard,92,89.29411765,0
HJT,379,animals,5,meerkat,95,92.29411765,0
HJT,379,animals,5,eagle,97,94.63235294,0
HJT,379,animals,5,penguin,107,103.9558824,0
HJT,379,animals,5,mouse,111,108.9705882,0
HJT,379,animals,5,rat,116,114.6470588,0
HJT,379,animals,5,toucan,129,126.9705882,0
HJT,379,animals,5,pelican,131,128.2941176,0
HJT,379,animals,5,dolphin,133,130.2941176,0
HJT,379,animals,5,sea_monkey,137,133.2794118,0
HJT,379,animals,5,whale,153,150.6323529,0
HJT,379,animals,5,eel,181,179.6470588,0
HJT,380,animals,7,bunny,6,3.088235294,0
HJT,380,animals,7,bat,7,5.058823529,0
HJT,380,animals,7,cat,9,7.058823529,0
HJT,380,animals,7,dog,12,10.05882353,0
HJT,380,animals,7,pig,15,13.05882353,0
HJT,380,animals,7,horse,18,15.08823529,0
HJT,380,animals,7,fish,20,17.57352941,0
HJT,380,animals,7,turtle,22,18.60294118,0
HJT,380,animals,7,dolphin,28,24.11764706,0
HJT,380,animals,7,whale,32,29.08823529,0
HJT,380,animals,7,shark,35,32.08823529,0
HJT,380,animals,7,blowfish,42,37.63235294,0
HJT,380,animals,7,alligator,59,54.14705882,0
HJT,380,animals,7,crocodile,65,60.14705882,0
HJT,380,animals,7,goat,81,78.57352941,0
HJT,380,animals,7,sheep,84,81.08823529,0
HJT,380,animals,7,wolf,86,83.57352941,0
HJT,380,animals,7,coyote,92,88.60294118,0
HJT,380,animals,7,hamster,106,102.1176471,0
HJT,380,animals,7,opossum,113,109.1176471,0
HJT,380,animals,7,tiger,141,138.0882353,0
HJT,380,animals,7,lion,143,140.5735294,0
HJT,380,animals,7,elephant,146,141.6323529,0
HJT,380,animals,7,bear,149,146.5735294,0
HJT,380,animals,7,octopus,155,151.1176471,0
HJT,380,animals,7,squid,158,155.0882353,0
HJT,380,animals,7,penguin,164,160.1176471,0
HJT,380,animals,7,leopard,174,170.1176471,0
HJT,380,animals,7,zebra,178,175.0882353,0
HJT,380,animals,7,snake,180,177.0882353,0
HJT,381,animals,2,dog,2,0.529411765,0
HJT,381,animals,2,cat,3,1.529411765,0
HJT,381,animals,2,snake,5,2.794117647,0
HJT,381,animals,2,spider,7,4.426470588,0
HJT,381,animals,2,goat,9,7.161764706,0
HJT,381,animals,2,cow,10,8.529411765,0
HJT,381,animals,2,horse,13,10.79411765,0
HJT,381,animals,2,lizard,16,13.42647059,0
HJT,381,animals,2,ladybug,19,15.69117647,0
HJT,381,animals,2,pig,22,20.52941176,0
HJT,381,animals,2,fish,24,22.16176471,0
HJT,381,animals,2,whale,36,33.79411765,0
HJT,381,animals,2,dolphin,39,36.05882353,0
HJT,381,animals,2,seal,46,44.16176471,0
HJT,381,animals,2,polar_bear,54,49.95588235,0
HJT,381,animals,2,grizzly,59,53.85294118,0
HJT,381,animals,2,penguin,62,59.05882353,0
HJT,381,animals,2,starfish,66,62.69117647,0
HJT,381,animals,2,monkey,70,67.42647059,0
HJT,381,animals,2,giraffe,72,69.05882353,0
HJT,381,animals,2,zebra,76,73.79411765,0
HJT,381,animals,2,lion,77,75.16176471,0
HJT,381,animals,2,cheetah,79,76.05882353,0
HJT,381,animals,2,leopard,84,81.05882353,0
HJT,381,animals,2,panther,87,84.05882353,0
HJT,381,animals,2,kangaroo,93,89.69117647,0
HJT,381,animals,2,deer,95,93.16176471,0
HJT,381,animals,2,raccoon,98,95.05882353,0
HJT,381,animals,2,possum,100,97.42647059,0
HJT,381,animals,2,coyote,112,109.7941176,0
HJT,381,animals,2,fox,116,114.5294118,0
HJT,381,animals,2,gazelle,123,120.0588235,0
HJT,381,animals,2,pony,131,129.1617647,0
HJT,381,animals,2,camel,135,132.7941176,0
HJT,381,animals,2,hamster,139,136.0588235,0
HJT,381,animals,2,gerbil,143,139.3235294,0
HJT,381,animals,2,mouse,148,145.7941176,0
HJT,381,animals,2,rat,149,147.5294118,0
HJT,381,animals,2,eel,151,149.5294118,0
HJT,381,animals,2,tarantula,159,155.3235294,0
HJT,381,animals,2,groundhog,178,173.9558824,0
HJT,381,animals,2,gopher,180,177.4264706,0
HJT,382,animals,7,dog,4,2.294117647,0
HJT,382,animals,7,cat,6,3.867647059,0
HJT,382,animals,7,bat,8,6.294117647,0
HJT,382,animals,7,rat,10,8.294117647,0
HJT,382,animals,7,mouse,11,8.867647059,0
HJT,382,animals,7,deer,15,12.86764706,0
HJT,382,animals,7,bear,17,14.86764706,0
HJT,382,animals,7,lion,22,19.86764706,0
HJT,382,animals,7,tiger,24,21.44117647,0
HJT,382,animals,7,whale,26,23.44117647,0
HJT,382,animals,7,monkey,29,26.01470588,0
HJT,382,animals,7,giraffe,35,31.16176471,0
HJT,382,animals,7,hippopotamus,38,35.44117647,0
HJT,382,animals,7,guineapig,48,43.73529412,0
HJT,382,animals,7,pig,50,48.29411765,0
HJT,382,animals,7,horse,52,49.44117647,0
HJT,382,animals,7,goat,55,52.86764706,0
HJT,382,animals,7,cow,58,56.29411765,0
HJT,382,animals,7,bull,60,57.86764706,0
HJT,382,animals,7,sheep,64,61.44117647,0
HJT,382,animals,7,chicken,66,62.58823529,0
HJT,382,animals,7,elk,75,73.29411765,0
HJT,382,animals,7,lizard,79,76.01470588,0
HJT,382,animals,7,coyote,94,91.01470588,0
HJT,382,animals,7,frog,98,95.86764706,0
HJT,382,animals,7,ferret,106,103.0147059,0
HJT,382,animals,7,bunny,108,105.4411765,0
HJT,382,animals,7,squirrel,111,107.5882353,0
HJT,382,animals,7,chipmunk,117,113.1617647,0
HJT,382,animals,7,bird,119,116.8676471,0
HJT,382,animals,7,donkey,130,127.0147059,0
HJT,382,animals,7,walrus,136,133.0147059,0
HJT,382,animals,7,ostrich,140,136.5882353,0
HJT,382,animals,7,ape,146,144.2941176,0
HJT,382,animals,7,llama,153,150.8676471,0
HJT,382,animals,7,buffalo,159,155.5882353,0
HJT,382,animals,7,alligator,171,167.1617647,0
HJT,382,animals,7,duck,177,174.8676471,0
HJT,382,animals,7,rooster,180,176.5882353,0
HJT,383,animals,6,pig,3,1.588235294,0
HJT,383,animals,6,cat,4,2.588235294,0
HJT,383,animals,6,dog,6,4.235294118,0
HJT,383,animals,6,snake,7,4.882352941,0
HJT,383,animals,6,monkey,10,7.529411765,0
HJT,383,animals,6,kangaroo,15,11.82352941,0
HJT,383,animals,6,fish,18,16.23529412,0
HJT,383,animals,6,salmon,20,17.52941176,0
HJT,383,animals,6,elephant,28,24.82352941,0
HJT,383,animals,6,lion,30,28.23529412,0
HJT,383,animals,6,tiger,32,29.88235294,0
HJT,383,animals,6,bear,33,31.23529412,0
HJT,383,animals,6,eagle,35,32.88235294,0
HJT,383,animals,6,robin,37,34.52941176,0
HJT,383,animals,6,panda,46,43.88235294,0
HJT,383,animals,6,pigeon,53,50.52941176,0
HJT,383,animals,6,boar,60,58.23529412,0
HJT,383,animals,6,goat,62,60.23529412,0
HJT,383,animals,6,sheep,63,60.88235294,0
HJT,383,animals,6,horse,65,62.88235294,0
HJT,383,animals,6,pony,67,65.23529412,0
HJT,383,animals,6,giraffe,76,73.17647059,0
HJT,383,animals,6,ostrich,81,78.17647059,0
HJT,383,animals,6,lamb,91,89.23529412,0
HJT,383,animals,6,llama,94,92.23529412,0
HJT,383,animals,6,monkey,105,102.5294118,0
HJT,383,animals,6,whale,115,112.8823529,0
HJT,383,animals,6,dolphin,118,115.1764706,0
HJT,383,animals,6,squid,122,119.8823529,0
HJT,383,animals,6,kitten,130,127.8823529,0
HJT,383,animals,6,zebra,132,129.8823529,0
HJT,383,animals,6,dove,139,137.2352941,0
HJT,383,animals,6,jaguar,150,147.5294118,0
HJT,383,animals,6,cheetah,153,150.1764706,0
HJT,383,animals,6,cricket,160,157.1764706,0
HJT,383,animals,6,spider,162,159.5294118,0
HJT,383,animals,6,flamingo,182,179.1764706,0
HJT,384,animals,4,bear,4,2.529411765,0
HJT,384,animals,4,bird,8,6.529411765,0
HJT,384,animals,4,zebra,11,8.941176471,0
HJT,384,animals,4,leopard,12,9.647058824,0
HJT,384,animals,4,lion,15,13.23529412,0
HJT,384,animals,4,gorilla,16,13.64705882,0
HJT,384,animals,4,snow_monkey,19,15.47058824,0
HJT,384,animals,4,alligator,23,20.05882353,0
HJT,384,animals,4,crocodile,26,22.76470588,0
HJT,384,animals,4,polar_bear,32,28.76470588,0
HJT,384,animals,4,grizzly,40,36.17647059,0
HJT,384,animals,4,parrot,49,46.94117647,0
HJT,384,animals,4,dog,51,49.52941176,0
HJT,384,animals,4,cat,53,51.52941176,0
HJT,384,animals,4,mouse,54,51.94117647,0
HJT,384,animals,4,rat,56,54.82352941,0
HJT,384,animals,4,ant,60,58.82352941,0
HJT,384,animals,4,human,62,60.23529412,0
HJT,384,animals,4,raccoon,71,68.64705882,0
HJT,384,animals,4,hamster,73,70.64705882,0
HJT,384,animals,4,gerbil,75,72.94117647,0
HJT,384,animals,4,wombat,82,79.94117647,0
HJT,384,animals,4,mink,84,82.23529412,0
HJT,384,animals,4,muskrat,91,88.64705882,0
HJT,384,animals,4,deer,94,92.52941176,0
HJT,384,animals,4,moose,96,94.23529412,0
HJT,384,animals,4,skunk,98,96.23529412,0
HJT,384,animals,4,elk,103,101.8235294,0
HJT,384,animals,4,lizard,108,105.9411765,0
HJT,384,animals,4,whale,109,107.2352941,0
HJT,384,animals,4,dolphin,111,108.6470588,0
HJT,384,animals,4,goldfish,116,113.3529412,0
HJT,384,animals,4,piranha,120,117.3529412,0
HJT,384,animals,4,shark,129,127.2352941,0
HJT,384,animals,4,snake,132,130.2352941,0
HJT,384,animals,4,iguana,138,135.9411765,0
HJT,384,animals,4,elephant,154,151.3529412,0
HJT,384,animals,4,bison,156,154.2352941,0
HJT,384,animals,4,buffalo,157,154.6470588,0
HJT,384,animals,4,gazelle,168,165.6470588,0
HJT,384,animals,4,pig,184,182.8235294,0
HJT,385,animals,4,dog,3,1.411764706,0
HJT,385,animals,4,cat,4,2.411764706,0
HJT,385,animals,4,bird,6,4.014705882,0
HJT,385,animals,4,snake,9,6.617647059,0
HJT,385,animals,4,hamster,14,10.82352941,0
HJT,385,animals,4,fish,16,14.01470588,0
HJT,385,animals,4,chicken,19,15.82352941,0
HJT,385,animals,4,cow,21,19.41176471,0
HJT,385,animals,4,pig,23,21.41176471,0
HJT,385,animals,4,sheep,27,24.61764706,0
HJT,385,animals,4,horse,29,26.61764706,0
HJT,385,animals,4,gerbil,36,33.22058824,0
HJT,385,animals,4,mouse,37,34.61764706,0
HJT,385,animals,4,ferret,46,43.22058824,0
HJT,385,animals,4,turtle,52,49.22058824,0
HJT,385,animals,4,shark,55,52.61764706,0
HJT,385,animals,4,iguana,60,57.22058824,0
HJT,385,animals,4,gecko,66,63.61764706,0
HJT,385,animals,4,lizard,71,68.22058824,0
HJT,385,animals,4,duck,79,77.01470588,0
HJT,385,animals,4,goose,85,82.61764706,0
HJT,385,animals,4,squirrel,95,91.42647059,0
HJT,385,animals,4,chipmunk,98,94.42647059,0
HJT,385,animals,4,lion,111,109.0147059,0
HJT,385,animals,4,tiger,113,110.6176471,0
HJT,385,animals,4,bear,116,114.0147059,0
HJT,385,animals,4,elephant,119,115.4264706,0
HJT,385,animals,4,elephant,125,121.4264706,0
HJT,385,animals,4,zebra,130,127.6176471,0
HJT,385,animals,4,zebra,133,130.6176471,0
HJT,385,animals,4,polar_bear,140,135.6323529,0
HJT,385,animals,4,penguin,143,139.8235294,0
HJT,385,animals,4,dolphin,147,143.8235294,0
HJT,385,animals,4,whale,150,147.6176471,0
HJT,385,animals,4,giraffe,158,154.8235294,0
HJT,385,animals,4,antelope,165,161.0294118,0
HJT,385,animals,4,hippopotamus,168,165.6176471,0
HJT,385,animals,4,cheetah,177,173.8235294,0
HJT,385,animals,4,gorilla,197,193.8235294,0
HJT,386,animals,7,deer,5,2.647058824,0
HJT,386,animals,7,bear,7,4.647058824,0
HJT,386,animals,7,dog,9,7.117647059,0
HJT,386,animals,7,cat,11,9.117647059,0
HJT,386,animals,7,pigeon,13,10.17647059,0
HJT,386,animals,7,bird,22,19.64705882,0
HJT,386,animals,7,hamster,27,23.23529412,0
HJT,386,animals,7,guineapig,45,39.82352941,0
HJT,386,animals,7,turtle,49,45.70588235,0
HJT,386,animals,7,frog,52,49.64705882,0
HJT,386,animals,7,worm,55,52.64705882,0
HJT,386,animals,7,fish,62,59.64705882,0
HJT,386,animals,7,trout,66,63.17647059,0
HJT,386,animals,7,sheep,73,70.17647059,0
HJT,386,animals,7,goat,76,73.64705882,0
HJT,386,animals,7,donkey,79,75.70588235,0
HJT,386,animals,7,horse,81,78.17647059,0
HJT,386,animals,7,cow,87,85.11764706,0
HJT,386,animals,7,ostrich,96,92.23529412,0
HJT,386,animals,7,peacock,101,97.23529412,0
HJT,386,animals,7,groundhog,113,107.8235294,0
HJT,386,animals,7,prairie_dog,123,117.8235294,0
HJT,386,animals,7,bison,136,133.1764706,0
HJT,386,animals,7,buffalo,139,135.2352941,0
HJT,386,animals,7,giraffe,143,139.2352941,0
HJT,386,animals,7,zebra,147,144.1764706,0
HJT,386,animals,7,elephant,151,146.7647059,0
HJT,386,animals,7,monkey,155,151.7058824,0
HJT,386,animals,7,alligator,159,154.7647059,0
HJT,386,animals,7,crocodile,163,158.2941176,0
HJT,386,animals,7,snake,169,166.1764706,0
HJT,386,animals,7,spider,172,168.7058824,0
HJT,386,animals,7,mouse,174,171.6470588,0
HJT,386,animals,7,rat,176,174.1176471,0
HJT,386,animals,7,bat,184,182.1176471,0
HJT,387,animals,5,dog,2,0.352941176,0
HJT,387,animals,5,cat,3,1.352941176,0
HJT,387,animals,5,monkey,6,3.117647059,0
HJT,387,animals,5,elephant,9,5.294117647,0
HJT,387,animals,5,zebra,11,8.529411765,0
HJT,387,animals,5,bird,14,11.94117647,0
HJT,387,animals,5,hippopotamus,24,18.64705882,0
HJT,387,animals,5,squirrel,31,27.29411765,0
HJT,387,animals,5,bunny,37,34.52941176,0
HJT,387,animals,5,giraffe,49,45.29411765,0
HJT,387,animals,5,snake,53,50.52941176,0
HJT,387,animals,5,bat,60,58.35294118,0
HJT,387,animals,5,polar_bear,66,61.47058824,0
HJT,387,animals,5,lion,68,65.94117647,0
HJT,387,animals,5,tiger,71,68.52941176,0
HJT,387,animals,5,bear,75,72.94117647,0
HJT,387,animals,5,turtle,79,76.11764706,0
HJT,387,animals,5,fish,82,79.94117647,0
HJT,387,animals,5,starfish,92,88.29411765,0
HJT,387,animals,5,jellyfish,96,91.88235294,0
HJT,387,animals,5,shark,102,99.11764706,0
HJT,387,animals,5,dolphin,106,102.7058824,0
HJT,387,animals,5,whale,107,104.5294118,0
HJT,387,animals,5,beluga,115,112.1176471,0
HJT,387,animals,5,lobster,127,123.7058824,0
HJT,387,animals,5,crab,129,126.9411765,0
HJT,387,animals,5,chicken,131,127.7058824,0
HJT,387,animals,5,cow,132,130.3529412,0
HJT,387,animals,5,turkey,134,131.1176471,0
HJT,387,animals,5,horse,136,133.1176471,0
HJT,387,animals,5,horse,139,136.5294118,0
HJT,387,animals,5,hen,140,138.3529412,0
HJT,387,animals,5,rooster,143,139.7058824,0
HJT,387,animals,5,mouse,152,149.9411765,0
HJT,387,animals,5,chipmunk,159,154.8823529,0
HJT,387,animals,5,scorpion,177,173.2941176,0
HJT,387,animals,5,ant,187,185.3529412,0
HJT,388,animals,6,dog,3,1.411764706,0
HJT,388,animals,6,cat,5,3.411764706,0
HJT,388,animals,6,lion,6,4.014705882,0
HJT,388,animals,6,bear,8,6.014705882,0
HJT,388,animals,6,ant,10,8.411764706,0
HJT,388,animals,6,spider,13,10.22058824,0
HJT,388,animals,6,rabbit,17,14.22058824,0
HJT,388,animals,6,moose,20,17.61764706,0
HJT,388,animals,6,mongoose,23,19.42647059,0
HJT,388,animals,6,antelope,32,28.42647059,0
HJT,388,animals,6,canary,38,35.22058824,0
HJT,388,animals,6,pelican,40,36.82352941,0
HJT,388,animals,6,crow,42,40.01470588,0
HJT,388,animals,6,seagull,46,42.82352941,0
HJT,388,animals,6,coyote,55,52.22058824,0
HJT,388,animals,6,otter,58,55.61764706,0
HJT,388,animals,6,snake,62,59.61764706,0
HJT,388,animals,6,ladybug,72,68.82352941,0
HJT,388,animals,6,whale,75,72.61764706,0
HJT,388,animals,6,fish,81,79.01470588,0
HJT,388,animals,6,dolphin,85,81.82352941,0
HJT,388,animals,6,jellyfish,95,91.02941176,0
HJT,388,animals,6,giraffe,98,94.82352941,0
HJT,388,animals,6,elephant,102,98.02941176,0
HJT,388,animals,6,cheetah,106,102.8235294,0
HJT,388,animals,6,mouse,108,105.6176471,0
HJT,388,animals,6,tiger,113,110.6176471,0
HJT,388,animals,6,liger,115,112.6176471,0
HJT,388,animals,6,monkey,122,119.2205882,0
HJT,388,animals,6,sloth,124,121.6176471,0
HJT,388,animals,6,gorilla,129,125.8235294,0
HJT,388,animals,6,ape,131,129.4117647,0
HJT,388,animals,6,skunk,136,133.6176471,0
HJT,388,animals,6,deer,138,136.0147059,0
HJT,388,animals,6,turtle,150,147.2205882,0
HJT,388,animals,6,squirrel,157,153.4264706,0
HJT,388,animals,6,chipmunk,161,157.4264706,0
HJT,388,animals,6,horse,170,167.6176471,0
HJT,388,animals,6,pony,177,175.0147059,0
HJT,388,animals,6,parrot,189,186.2205882,0
HJT,389,animals,6,dog,2,0.941176471,0
HJT,389,animals,6,cat,4,2.941176471,0
HJT,389,animals,6,bird,5,3.676470588,0
HJT,389,animals,6,fish,7,5.676470588,0
HJT,389,animals,6,tiger,8,6.411764706,0
HJT,389,animals,6,lion,10,8.676470588,0
